"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Gosling C.J.; Colle R.; Cartigny A.; Jollant F.; Corruble E.; Frajerman A.","Gosling, Corentin J. (57193444114); Colle, Romain (56206286100); Cartigny, Ariane (57218938121); Jollant, Fabrice (6506821335); Corruble, Emmanuelle (57190185514); Frajerman, Ariel (57191414067)","57193444114; 56206286100; 57218938121; 6506821335; 57190185514; 57191414067","Measuring loneliness: a head-to-head psychometric comparison of the 3- and 20-item UCLA Loneliness Scales","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208809260&doi=10.1017%2fS0033291724002083&partnerID=40&md5=58f4920bc21e670e7b7e8cc4e5b6a97a","Background. Despite the growing interest in the prevalence and consequences of loneliness, the way it is measured still raises a number of questions. In particular, few studies have directly compared the psychometric properties of very short measures of loneliness to standard measures. Methods. We conducted a large epidemiological study of midwife students (n = 1742) and performed a head-to-head comparison of the psychometric properties of the standard (20 items) and short version (3 items) of the UCLA Loneliness Scales (UCLA-LS). All participants completed the UCLA-LS-20, UCLA-LS-3, as well as other measures of mental health, including anxiety and depression. Results. First, as predicted, we found that the two loneliness scales were strongly associated with each other. Second, when using the dimensional scores of the scales, we showed that the internal reliability, convergent-, discriminant-, and known-groups validities were high and of similar magnitude between the UCLA-LS-20 and the UCLA-LS-3. Third, when the scales were dichotomized, the results were more mixed. The sensitivity and/or specificity of the UCLA-LS-3 against the UCLA-LS-20 were systematically below acceptable thresholds, regardless of the dichotomizing process used. In addition, the prevalence of loneliness was strikingly variable as a function of the cut-offs used. Conclusions. Overall, we showed that the UCLA-LS-3 provided an adequate dimensional measure of loneliness that is very similar to the UCLA-LS-20. On the other hand, we were able to highlight more marked differences between the scales when their scores were dichotomized, which has important consequences for studies estimating, for example, the prevalence of loneliness. © The Author(s), 2024.","Article","Scopus"
"Nilsen S.A.; Stormark K.M.; Bang L.; Brunborg G.S.; Larsen M.; Breivik K.","Nilsen, Sondre Aasen (57201404527); Stormark, Kjell Morten (6701858666); Bang, Lasse (56992759200); Brunborg, Geir Scott (23970366200); Larsen, Marit (56506356100); Breivik, Kyrre (12787477500)","57201404527; 6701858666; 56992759200; 23970366200; 56506356100; 12787477500","Time trends in adolescent depressive symptoms from 2010 to 2019 in Norway: Real increase or artifacts of measurements?","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206616138&doi=10.1017%2fS0033291724002447&partnerID=40&md5=9442d59119a16d778421ee7038332ca1","Background Whether the recent rise in adolescent self-reported depressive symptoms is influenced by changing reporting behavior is much debated. Most studies use observed sum scores to document trends but fail to assess whether their measures are invariant across time, a prerequisite for meaningful inferences about change. We examined whether measurement noninvariance, indicative of changing perceptions and reporting of symptoms, may influence the assessment of time trends in adolescent depressive symptoms. Methods Data stem from the nationwide repeated cross-sectional Ungdata-surveys (2010-2019) of 560 712 responses from adolescents aged 13 to 19 years. Depressive symptoms were measured with the Kandel and Davies' six-item Depressive Mood Inventory. Using structural equation modeling, we examined measurement invariance across time, gender and age, and estimated the consequences of noninvariance on cross-cohort time trends. Results Across most conditions, the instrument was found measurement invariant across time. The few noninvariant parameters detected had negligible impact on trend estimates. From 2014, latent mean depressive symptom scores increased among girls. For boys, a U shaped pattern was detected, whereby an initial decrease in symptoms was followed by an increase from 2016. Larger issues of noninvariance were found across age in girls and between genders. Conclusions From a measurement perspective, the notion that changed reporting of symptoms has been an important driver of secular trends in depressive symptoms was not supported. Thus, other causes of these trends should be considered. However, noninvariance across age (in girls) and gender highlights that depressive symptoms are not necessarily perceived equivalently from early to late adolescence and across gender.  Copyright © The Author(s), 2024. Published by Cambridge University Press.","Article","Scopus"
"Lee S.W.; Kim S.; Lee S.; Seo H.S.; Cha H.; Chang Y.; Lee S.J.","Lee, Sang Won (55820414800); Kim, Seungho (57218284791); Lee, Sangyeol (57875786900); Seo, Ho Seok (58490189000); Cha, Hyunsil (57189728122); Chang, Yongmin (7501840633); Lee, Seung Jae (58509400200)","55820414800; 57218284791; 57875786900; 58490189000; 57189728122; 7501840633; 58509400200","Neural mechanisms of acceptance-commitment therapy for obsessive-compulsive disorder: A resting-state and task-based fMRI study","2024","Psychological Medicine","54","2","","374","384","10","10.1017/S0033291723001769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164923869&doi=10.1017%2fS0033291723001769&partnerID=40&md5=e2f78c0d3a69ceca0e19903347263c4b","Background There is growing evidence for the use of acceptance-commitment therapy (ACT) for the treatment of obsessive-compulsive disorder (OCD). However, few fully implemented ACT have been conducted on the neural mechanisms underlying its effect on OCD. Thus, this study aimed to elucidate the neural correlates of ACT in patients with OCD using task-based and resting-state functional magnetic resonance imaging (fMRI). Methods Patients with OCD were randomly assigned to the ACT (n = 21) or the wait-list control group (n = 21). An 8-week group-format ACT program was provided to the ACT group. All participants underwent an fMRI scan and psychological measurements before and after 8 weeks. Results Patients with OCD showed significantly increased activation in the bilateral insula and superior temporal gyri (STG), induced by the thought-action fusion task after ACT intervention. Further psycho-physiological interaction analyses with these regions as seeds revealed that the left insular-left inferior frontal gyrus (IFG) connectivity was strengthened in the ACT group after treatment. Increased resting-state functional connectivity was also found in the posterior cingulate cortex (PCC), precuneus, and lingual gyrus after ACT intervention Most of these regions showed significant correlations with ACT process measures while only the right insula was correlated with the obsessive-compulsive symptom measure. Conclusions These findings suggest that the therapeutic effect of ACT on OCD may involve the salience and interoception processes (i.e. insula), multisensory integration (i.e. STG), language (i.e. IFG), and self-referential processes (i.e. PCC and precuneus). These areas or their interactions could be important for understanding how ACT works psychologically.  Copyright © The Author(s), 2023. Published by Cambridge University Press.","Article","Scopus"
"Zhao L.; Niu L.; Dai H.; Lee T.M.C.; Huang R.; Zhang R.","Zhao, Ling (59439886100); Niu, Lijing (58148115900); Dai, Haowei (58802610600); Lee, Tatia M.C. (59441711400); Huang, Ruiwang (7402950344); Zhang, Ruibin (55449826400)","59439886100; 58148115900; 58802610600; 59441711400; 7402950344; 55449826400","A comparative meta-analysis of structural magnetic resonance imaging studies and gene expression profiles revealing the similarities and differences between late life depression and mild cognitive impairment","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210383486&doi=10.1017%2fS0033291724002563&partnerID=40&md5=e19ede03bfb67815afeaea56a6324eaf","Background Late-life depression (LLD) predisposes individuals to cognitive decline, often leading to misdiagnoses as mild cognitive impairment (MCI). Voxel-based morphometry (VBM) can distinguish the profiles of these disorders according to gray matter (GM) volumes. We integrated findings from previous VBM studies for comparative analysis and extended the research into molecular profiles to facilitate inspection and intervention. Methods We comprehensively searched PubMed and Web of Science for VBM studies that compared LLD and MCI cases with matched healthy controls (HCs) from inception to 31st December 2023. We included 13 studies on LLD (414 LLDs, 350 HCs) and 50 on MCI (1878 MCIs, 2046 HCs). Seed-based d Mapping with Permutation of Subject Images (SDM-PSI) was used for voxel-based meta-analysis to assess GM atrophy, spatially correlated with neuropsychological profiles. We then used multimodal and linear-model analysis to assess the similarities and differences in GM volumetric changing patterns. Partial least squares (PLS) regression and gene enrichment were employed for transcription-neuroimaging associations. Results GM volumes in the left hippocampus and right parahippocampal gyrus are more affected in MCI, along with memory impairment. MCI was spatially correlated with a more extensive reduction in the levels of neurotransmitters and a severe downregulation of genes related to cellular potassium ion transport and metal ion transmembrane transporter activity. Conclusion Compared to LLD, MCI exhibited more GM atrophy in the hippocampus and parahippocampal gyrus and lower gene expression of ion transmembrane transport. Our findings provided imaging-transcriptomic-genetic integrative profiles for differential diagnosis and precise intervention between LLD and MCI.  Copyright © The Author(s), 2024.","Article","Scopus"
"Weiss B.; Ginige I.; Shannon L.; Giribaldi B.; Murphy-Beiner A.; Murphy R.; Baker-Jones M.; Martell J.; Nutt D.J.; Carhart-Harris R.L.; Erritzoe D.","Weiss, Brandon (57192661544); Ginige, Induni (58315207200); Shannon, Lu (58314210700); Giribaldi, Bruna (57196451344); Murphy-Beiner, Ashleigh (57214315573); Murphy, Roberta (57196223994); Baker-Jones, Michelle (57222899027); Martell, Jonny (57222904176); Nutt, David J. (57208068784); Carhart-Harris, Robin L. (24586655600); Erritzoe, David (23008214400)","57192661544; 58315207200; 58314210700; 57196451344; 57214315573; 57196223994; 57222899027; 57222904176; 57208068784; 24586655600; 23008214400","Personality change in a trial of psilocybin therapy v. escitalopram treatment for depression","2024","Psychological Medicine","54","1","","178","192","14","10.1017/S0033291723001514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162059533&doi=10.1017%2fS0033291723001514&partnerID=40&md5=41079f862c826d7531712d46c7a81fcd","Background Psilocybin Therapy (PT) is being increasingly studied as a psychiatric intervention. Personality relates to mental health and can be used to probe the nature of PT's therapeutic action. Methods In a phase 2, double-blind, randomized, active comparator controlled trial involving patients with moderate-to-severe major depressive disorder, we compared psilocybin with escitalopram, over a core 6-week trial period. Five-Factor model personality domains, Big Five Aspect Scale Openness aspects, Absorption, and Impulsivity were measured at Baseline, Week 6, and Month 6 follow-up. Results PT was associated with decreases in neuroticism (B = -0.63), introversion (B = -0.38), disagreeableness (B = -0.47), impulsivity (B = -0.40), and increases in absorption (B = 0.32), conscientiousness (B = 0.30), and openness (B = 0.23) at week 6, with neuroticism (B = -0.47) and disagreeableness (B = -0.41) remaining decreased at month 6. Escitalopram Treatment (ET) was associated with decreases in neuroticism (B = -0.38), disagreeableness (B = -0.26), impulsivity (B = -0.35), and increases in openness (B = 0.28) at week 6, with neuroticism (B = -0.46) remaining decreased at month 6. No significant between-condition differences were observed. Conclusions Personality changes across both conditions were in a direction consistent with improved mental health. With the possible exception of trait absorption, there were no compelling between-condition differences warranting conclusions regarding a selective action of PT (v. ET) on personality; however, post-ET changes in personality were significantly moderated by pre-trial positive expectancy for escitalopram, whereas expectancy did not moderate response to PT.  © 2023 The Author(s). Published by Cambridge University Press.","Article","Scopus"
"Wang Z.; Cao X.; Zheng X.; Chen Y.; Zhu J.","Wang, Zhengxinyue (57427354800); Cao, Xinyu (57427219300); Zheng, Xiaoyu (57426939300); Chen, Yuanyuan (57189996240); Zhu, Jianjun (56595800500)","57427354800; 57427219300; 57426939300; 57189996240; 56595800500","Abnormalities in brain structure following childhood unpredictability: A mechanism underlying depressive and anxiety symptoms","2024","Psychological Medicine","54","2","","299","307","8","10.1017/S0033291723001526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161960259&doi=10.1017%2fS0033291723001526&partnerID=40&md5=3f7ca5f7dbd754cf4ebf14361d591e86","Background Childhood adversity is associated with abnormalities in brain structure, but this association has not been tested for childhood unpredictability, one form of adversity. We studied whether abnormalities in gray matter volume (GMV) could be a mechanism linking childhood unpredictability and psychopathology, over and above the effect of childhood trauma. Methods Participants were 158 right-handed healthy young adults (aged 17-28 years, M = 22.07, s.d. = 2.08; 66.46% female) who underwent structural magnetic resonance imaging measurements and provided retrospective reports of childhood unpredictability. The anxiety and depression subscales of the self-report Brief Symptom Inventory-53 were used to index psychopathology. Results Whole-brain voxel-based morphometric analyses showed that after controlling for the effect of childhood trauma, childhood unpredictability was correlated with greater GMV in bilateral frontal pole, bilateral precuneus, bilateral postcentral gyrus, right hemisphere of fusiform, and lingual gyrus, and left hemisphere of ventrolateral prefrontal cortex as well as occipital gyrus. Greater GMV in bilateral frontal pole, bilateral precuneus, and bilateral postcentral gyrus mediated associations between unpredictability and symptoms of depression and anxiety. Conclusions The findings suggest that childhood unpredictability could exact unique effects on neural development, over and above the effect of childhood trauma. These findings are relevant for understanding the occurrence of psychopathology following childhood unpredictability and have implications for intervention.  Copyright © The Author(s), 2023. Published by Cambridge University Press.","Article","Scopus"
"Jenner L.; Payne M.; Waite F.; Beckwith H.; Diamond R.; Isham L.; Collett N.; Emsley R.; Freeman D.","Jenner, Lucy (57216934154); Payne, Mollie (57293575800); Waite, Felicity (56602675700); Beckwith, Helen (57223867076); Diamond, Rowan (57209822414); Isham, Louise (8912848600); Collett, Nicola (57159668200); Emsley, Richard (25521336700); Freeman, Daniel (57202665457)","57216934154; 57293575800; 56602675700; 57223867076; 57209822414; 8912848600; 57159668200; 25521336700; 57202665457","Theory driven psychological therapy for persecutory delusions: trajectories of patient outcomes","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209646921&doi=10.1017%2fS0033291724002113&partnerID=40&md5=19610dac12a6f8c64f6732d99ba42952","Background. We aimed to identify the common types of outcome trajectories for patients with psychosis who take up specialist psychological therapy for persecutory delusions. Knowing the different potential responses to therapy can inform expectations. Further, determining predictors of different outcomes may help in understanding who may benefit. Methods. We analyzed delusion conviction data from 767 therapy sessions with 64 patients with persistent persecutory delusions (held with at least 60% conviction) who received a six-month psychological intervention (Feeling Safe) during a clinical trial. Latent class trajectory analysis was conducted to identify groups with distinct outcome profiles. The trajectories were validated against independent assessments, including a longer-term follow-up six months after the end of therapy. We also tested potential predictors of the trajectories. Results. There were four outcome trajectories: (1) Very high delusion conviction/Little improvement (n = 14, 25%), (2) Very high delusion conviction/Large improvement (n = 9, 16%), (3) High delusion conviction/Moderate improvement (n = 17, 31%) and (4) High delusion conviction/Large improvement (n = 15, 27%). The groups did not differ in initial overall delusion severity. The trajectories were consistent with the independent assessments and sustained over time. Three factors predicted trajectories: persecutory delusion conviction, therapy expectations, and positive beliefs about other people. Conclusions. There are variable responses to psychological therapy for persecutory delusions. Patients with very high delusion conviction can have excellent responses to therapy, though this may take a little longer to observe and such high conviction reduces the likelihood of positive responses. A trajectory approach requires testing in larger datasets but may prove highly informative. © The Author(s), 2024.","Article","Scopus"
"Han S.; Tian Y.; Zheng R.; Wen B.; Liu L.; Liu H.; Wei Y.; Chen H.; Zhao Z.; Xia M.; Sun X.; Wang X.; Wei D.; Liu B.; Huang C.-C.; Zheng Y.; Wu Y.; Chen T.; Cheng Y.; Xu X.; Gong Q.; Si T.; Qiu S.; Lin C.-P.; Tang Y.; Wang F.; Qiu J.; Xie P.; Li L.; He Y.; Chen Y.; Zhang Y.; Cheng J.","Han, Shaoqiang (57190287100); Tian, Ya (59177196000); Zheng, Ruiping (7201764198); Wen, Baohong (57193252929); Liu, Liang (57223207728); Liu, Hao (57022069100); Wei, Yarui (57226686379); Chen, Huafu (57219234421); Zhao, Zongya (56580741500); Xia, Mingrui (36774094500); Sun, Xiaoyi (57205696374); Wang, Xiaoqin (57214246495); Wei, Dongtao (55432868700); Liu, Bangshan (56537144600); Huang, Chu-Chung (55039021600); Zheng, Yanting (57191669356); Wu, Yankun (57216626287); Chen, Taolin (55446079800); Cheng, Yuqi (55487667000); Xu, Xiufeng (55597934100); Gong, Qiyong (58202873500); Si, Tianmei (57213371674); Qiu, Shijun (57211662833); Lin, Ching-Po (35242710800); Tang, Yanqing (7404591232); Wang, Fei (57218131615); Qiu, Jiang (37019778200); Xie, Peng (22987126200); Li, Lingjiang (57209290062); He, Yong (56190799600); Chen, Yuan (55122662200); Zhang, Yong (55922452500); Cheng, Jingliang (57189629915)","57190287100; 59177196000; 7201764198; 57193252929; 57223207728; 57022069100; 57226686379; 57219234421; 56580741500; 36774094500; 57205696374; 57214246495; 55432868700; 56537144600; 55039021600; 57191669356; 57216626287; 55446079800; 55487667000; 55597934100; 58202873500; 57213371674; 57211662833; 35242710800; 7404591232; 57218131615; 37019778200; 22987126200; 57209290062; 56190799600; 55122662200; 55922452500; 57189629915","Shared differential factors underlying individual spontaneous neural activity abnormalities in major depressive disorder","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210945608&doi=10.1017%2fS0033291724002617&partnerID=40&md5=d58207525ffe212ceb4d76610180af58","Background. In contemporary neuroimaging studies, it has been observed that patients with major depressive disorder (MDD) exhibit aberrant spontaneous neural activity, commonly quantified through the amplitude of low-frequency fluctuations (ALFF). However, the substantial individual heterogeneity among patients poses a challenge to reaching a unified conclusion. Methods. To address this variability, our study adopts a novel framework to parse individualized ALFF abnormalities. We hypothesize that individualized ALFF abnormalities can be portrayed as a unique linear combination of shared differential factors. Our study involved two large multi-center datasets, comprising 2424 patients with MDD and 2183 healthy controls. In patients, individualized ALFF abnormalities were derived through normative modeling and further deconstructed into differential factors using non-negative matrix factorization. Results. Two positive and two negative factors were identified. These factors were closely linked to clinical characteristics and explained group-level ALFF abnormalities in the two datasets. Moreover, these factors exhibited distinct associations with the distribution of neurotransmitter receptors/transporters, transcriptional profiles of inflammation-related genes, and connectome-informed epicenters, underscoring their neurobiological relevance. Additionally, factor compositions facilitated the identification of four distinct depressive subtypes, each characterized by unique abnormal ALFF patterns and clinical features. Importantly, these findings were successfully replicated in another dataset with different acquisition equipment, protocols, preprocessing strategies, and medication statuses, validating their robustness and generalizability. Conclusions. This research identifies shared differential factors underlying individual spontaneous neural activity abnormalities in MDD and contributes novel insights into the heterogeneity of spontaneous neural activity abnormalities in MDD. © The Author(s), 2024.","Article","Scopus"
"Barkley S.B.; Feldman J.; Levy A.; Grieshaber A.; Nelson B.D.","Barkley, Sarah B. (57699638600); Feldman, Jacob (59165623100); Levy, Adina (59165465800); Grieshaber, Alex (58547778100); Nelson, Brady D. (35771334600)","57699638600; 59165623100; 59165465800; 58547778100; 35771334600","Pathological personality dimensions and neurobiological emotional reactivity","2024","Psychological Medicine","","","","","","","10.1017/S0033291724001946","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207731344&doi=10.1017%2fS0033291724001946&partnerID=40&md5=f7d7ee173d537048e2631a7d37538656","Background The Hierarchical Taxonomy of Psychopathology (HiTOP) offers a promising framework to identify the neurobiological mechanisms of psychopathology. Many forms of psychopathology are characterized by dysfunctional emotional reactivity. The late positive potential (LPP) is an event-related potential component that provides an index of neurobiological emotional reactivity. Several categorical disorders have demonstrated a similar association with the emotion-modulated LPP. It is possible that higher-order dimensional representations of psychopathology might explain the comparable results. The present study examined the association between HiTOP-consistent pathological personality dimensions across multiple levels of the hierarchy and neurobiological emotional reactivity. Methods The sample included 215 18-35-year-old adults (86% female) who were oversampled for psychopathology. Participants completed the emotional interrupt task while electroencephalography was recorded to examine the LPP. Participants also completed the Comprehensive Assessment of Traits relevant to Personality Disorders to assess pathological personality. Results At the spectra level, higher negative emotionality was associated with a larger emotion-modulated LPP, while higher detachment was associated with a smaller emotion-modulated LPP. There were no associations between higher-order psychopathology levels and the emotion-modulated LPP. Compared to categorical diagnoses, spectra-level personality pathology dimensions significantly improved the prediction of the emotion-modulated LPP. Conclusions The present study indicates that HiTOP spectra levels of negative emotionality and detachment demonstrate unique associations with neurobiological emotional reactivity. The study highlights the utility of examining dimensional and hierarchical, rather than categorical, representations of psychopathology in the attempt to identify the neurobiological origins of psychopathology.  Copyright © The Author(s), 2024. Published by Cambridge University Press.","Article","Scopus"
"Austin-Zimmerman I.; Spinazzola E.; Quattrone D.; Wu-Choi B.; Trotta G.; Li Z.; Johnson E.; Richards A.L.; Freeman T.P.; Tripoli G.; Gayer-Anderson C.; Rodriguez V.; Jongsma H.E.; Ferraro L.; La Cascia C.; Tosato S.; Tarricone I.; Berardi D.; Bonora E.; Seri M.; D’Andrea G.; Szöke A.; Arango C.; Bobes J.; Sanjuán J.; Santos J.L.; Arrojo M.; Velthorst E.; Bernardo M.; Del-Ben C.M.; Menezes P.R.; Selten J.-P.; Jones P.B.; Kirkbride J.B.; Rutten B.P.F.; Tortelli A.; Llorca P.-M.; de Haan L.; Stilo S.; La Barbera D.; Lasalvia A.; Schurnhoff F.; Pignon B.; van Os J.; Lynskey M.; Morgan C.; O’ Donovan M.; Lewis C.M.; Sham P.C.; Murray R.M.; Vassos E.; Di Forti M.","Austin-Zimmerman, Isabelle (57214801812); Spinazzola, Edoardo (57194782850); Quattrone, Diego (8900019500); Wu-Choi, Beatrice (59468303500); Trotta, Giulia (57188697976); Li, Zhikun (58639280700); Johnson, Emma (57191863688); Richards, Alexander L. (57214750824); Freeman, Tom P. (35077456700); Tripoli, Giada (57197844215); Gayer-Anderson, Charlotte (57202601716); Rodriguez, Victoria (57204560154); Jongsma, Hannah E. (57200244360); Ferraro, Laura (57197842255); La Cascia, Caterina (6601925392); Tosato, Sarah (8672074400); Tarricone, Ilaria (12762952600); Berardi, Domenico (57208023356); Bonora, Elena (8581436000); Seri, Marco (7005984572); D’Andrea, Giuseppe (58285012900); Szöke, Andrei (7007174299); Arango, Celso (6508338058); Bobes, Julio (7005688230); Sanjuán, Julio (56416073600); Santos, Jose Luis (56599622200); Arrojo, Manuel (55910807500); Velthorst, Eva (57193569808); Bernardo, Miguel (7103259062); Del-Ben, Cristina Marta (57204744667); Menezes, Paulo Rossi (7005549815); Selten, Jean-Paul (7004379701); Jones, Peter B. (58892452600); Kirkbride, James B. (57218240440); Rutten, Bart P.F. (57194506388); Tortelli, Andrea (6507197913); Llorca, Pierre-Michel (7003468273); de Haan, Lieuwe (7005592387); Stilo, Simona (35763823400); La Barbera, Daniele (57205552197); Lasalvia, Antonio (57197687797); Schurnhoff, Franck (59468411700); Pignon, Baptiste (56289107700); van Os, Jim (57194115841); Lynskey, Michael (57220840857); Morgan, Craig (55608671400); O’ Donovan, Michael (58308946400); Lewis, Cathryn M. (57218312478); Sham, Pak C. (58824746600); Murray, Robin M. (57870425000); Vassos, Evangelos (55961024500); Di Forti, Marta (57226220545)","57214801812; 57194782850; 8900019500; 59468303500; 57188697976; 58639280700; 57191863688; 57214750824; 35077456700; 57197844215; 57202601716; 57204560154; 57200244360; 57197842255; 6601925392; 8672074400; 12762952600; 57208023356; 8581436000; 7005984572; 58285012900; 7007174299; 6508338058; 7005688230; 56416073600; 56599622200; 55910807500; 57193569808; 7103259062; 57204744667; 7005549815; 7004379701; 58892452600; 57218240440; 57194506388; 6507197913; 7003468273; 7005592387; 35763823400; 57205552197; 57197687797; 59468411700; 56289107700; 57194115841; 57220840857; 55608671400; 58308946400; 57218312478; 58824746600; 57870425000; 55961024500; 57226220545","The impact of schizophrenia genetic load and heavy cannabis use on the risk of psychotic disorder in the EU-GEI case-control and UK Biobank studies","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211754279&doi=10.1017%2fS0033291724002058&partnerID=40&md5=eab04fcbdf988da199eb7ec968036dbe","Background. The association between cannabis and psychosis is established, but the role of underlying genetics is unclear. We used data from the EU-GEI case-control study and UK Biobank to examine the independent and combined effect of heavy cannabis use and schizophrenia polygenic risk score (PRS) on risk for psychosis. Methods. Genome-wide association study summary statistics from the Psychiatric Genomics Consortium and the Genomic Psychiatry Cohort were used to calculate schizophrenia and cannabis use disorder (CUD) PRS for 1098 participants from the EU-GEI study and 143600 from the UK Biobank. Both datasets had information on cannabis use. Results. In both samples, schizophrenia PRS and cannabis use independently increased risk of psychosis. Schizophrenia PRS was not associated with patterns of cannabis use in the EU-GEI cases or controls or UK Biobank cases. It was associated with lifetime and daily cannabis use among UK Biobank participants without psychosis, but the effect was substantially reduced when CUD PRS was included in the model. In the EU-GEI sample, regular users of high-potency cannabis had the highest odds of being a case independently of schizophrenia PRS (OR daily use high-potency cannabis adjusted for PRS = 5.09, 95% CI 3.08–8.43, p = 3.21 × 10-10). We found no evidence of interaction between schizophrenia PRS and patterns of cannabis use. Conclusions. Regular use of high-potency cannabis remains a strong predictor of psychotic disorder independently of schizophrenia PRS, which does not seem to be associated with heavy cannabis use. These are important findings at a time of increasing use and potency of cannabis worldwide. © The Author(s), 2024.","Article","Scopus"
"Krauss A.; Greene A.L.; Edwards E.R.; Goodman M.","Krauss, Alison (57191271508); Greene, Ashley L. (55153629300); Edwards, Emily R. (56177711600); Goodman, Marianne (7401998070)","57191271508; 55153629300; 56177711600; 7401998070","Examining the association between aggression and suicide attempts among army soldiers","2024","Psychological Medicine","","","","","","","10.1017/S0033291724002460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210374366&doi=10.1017%2fS0033291724002460&partnerID=40&md5=37084b6e637c0650610018bb0b9a3676","Background Suicide is a major concern among active-duty military personnel. Aggression represents a salient risk factor for suicide among civilians, yet is relatively understudied among military populations. Although several theories posit a relation between aggression and suicide with putative underlying mechanisms of social isolation, access to firearms, and alcohol use, researchers have yet to test these potential mediators. This study uses rich, longitudinal data from the Army Study to Assess Risk and Resilience (STARRS) Pre/Post Deployment Study (PPDS) to examine whether aggression longitudinally predicts suicide attempts and to identify mediators of this association. Methods Army soldiers (N = 8483) completed assessments 1 month prior to deployment and 1, 2-3, and 9-12 months post-deployment. Participants reported on their physical and verbal aggression, suicide attempts, social network size, firearm ownership, and frequency of alcohol use. Results As expected, pre-deployment aggression was significantly associated with suicide attempts at 12-months post-deployment even after controlling for lifetime suicide attempts. Social network size and alcohol use frequency mediated this association, but firearm ownership did not. Conclusions Findings further implicate aggression as an important suicide risk factor among military personnel and suggest that social isolation and alcohol use may partially account for this association.  Copyright © The Author(s), 2024.","Article","Scopus"
"Lee C.T.; Kelley S.W.; Palacios J.; Richards D.; Gillan C.M.","Lee, Chi Tak (57209475089); Kelley, Sean W. (57210148328); Palacios, Jorge (56954316500); Richards, Derek (55708753500); Gillan, Claire M. (50161540900)","57209475089; 57210148328; 56954316500; 55708753500; 50161540900","Estimating the prognostic value of cross-sectional network connectivity for treatment response in depression","2024","Psychological Medicine","54","2","","317","326","9","10.1017/S0033291723001368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161991773&doi=10.1017%2fS0033291723001368&partnerID=40&md5=00633857e9423501760af7d4f1560109","Background Tightly connected symptom networks have previously been linked to treatment resistance, but most findings come from small-sample studies comparing single responder v. non-responder networks. We aimed to estimate the association between baseline network connectivity and treatment response in a large sample and benchmark its prognostic value against baseline symptom severity and variance. Methods N = 40 518 patients receiving treatment for depression in routine care in England from 2015-2020 were analysed. Cross-sectional networks were constructed using the Patient Health Questionnaire-9 (PHQ-9) for responders and non-responders (N = 20 259 each). To conduct parametric tests investigating the contribution of PHQ-9 sum score mean and variance to connectivity differences, networks were constructed for 160 independent subsamples of responders and non-responders (80 each, n = 250 per sample). Results The baseline non-responder network was more connected than responders (3.15 v. 2.70, S = 0.44, p < 0.001), but effects were small, requiring n = 750 per group to have 85% power. Parametric analyses revealed baseline network connectivity, PHQ-9 sum score mean, and PHQ-9 sum score variance were correlated (r = 0.20-0.58, all p < 0.001). Both PHQ-9 sum score mean (β = -1.79, s.e. = 0.07, p < 0.001), and PHQ-9 sum score variance (β = -1.67, s.e. = 0.09, p < 0.001) had larger effect sizes for predicting response than connectivity (β = -1.35, s.e. = 0.12, p < 0.001). The association between connectivity and response disappeared when PHQ-9 sum score variance was accounted for (β = -0.28, s.e. = 0.19, p = 0.14). We replicated these results in patients completing longer treatment (8-12 weeks, N = 22 952) and using anxiety symptom networks (N = 70 620). Conclusions The association between baseline network connectivity and treatment response may be largely due to differences in baseline score variance.  Copyright © The Author(s), 2023. Published by Cambridge University Press.","Article","Scopus"
