"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Borjon J.I.; Abney D.H.; Yu C.; Smith L.B.","Borjon, Jeremy I. (38662386100); Abney, Drew H. (54940582900); Yu, Chen (16032623800); Smith, Linda B. (7410395494)","38662386100; 54940582900; 16032623800; 7410395494","Infant vocal productions coincide with body movements","2024","Developmental Science","27","4","e13491","","","","10.1111/desc.13491","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186944106&doi=10.1111%2fdesc.13491&partnerID=40&md5=68d908b697528c46ac71533cd413fecd","Producing recognizable words is a difficult motor task; a one-syllable word can require the coordination of over 80 muscles. Thus, it is not surprising that the development of word productions in infancy lags considerably behind receptive language and is a known limiting factor in language development. A large literature has focused on the vocal apparatus, its articulators, and language development. There has been limited study of the relations between non-speech motor skills and the quality of early speech productions. Here we present evidence that the spontaneous vocalizations of 9- to 24-month-old infants recruit extraneous, synergistic co-activations of hand and head movements and that the temporal precision of the co-activation of vocal and extraneous muscle groups tightens with age and improved recognizability of speech. These results implicate an interaction between the muscle groups that produce speech and other body movements and provide new empirical pathways for understanding the role of motor development in language acquisition. Research Highlights: The spontaneous vocalizations of 9- to 24-month-old infants recruit extraneous, synergistic co-activations of hand and head movements. The temporal precision of these hand and head movements during vocal production tighten with age and improved speech recognition. These results implicate an interaction between the muscle groups producing speech with other body movements. These results provide new empirical pathways for understanding the role of motor development in language acquisition. © 2024 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Wang J.; Kibbe M.M.","Wang, Jinjing (57206676438); Kibbe, Melissa M. (42661413500)","57206676438; 42661413500","“Catastrophic” set size limits on infants’ capacity to represent objects: A systematic review and Bayesian meta-analysis","2024","Developmental Science","27","4","e13488","","","","10.1111/desc.13488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186857319&doi=10.1111%2fdesc.13488&partnerID=40&md5=7fae6e6a7003a50cf86ee531eabbad09","Decades of research has revealed that humans can concurrently represent small quantities of three-dimensional objects as those objects move through space or into occlusion. For infants (but not older children or adults), this ability apparently comes with a significant limitation: when the number of occluded objects exceeds three, infants experience what has been characterized as a “catastrophic” set size limit, failing to represent even the approximate quantity of the hidden array. Infants’ apparent catastrophic representational failures suggest a significant information processing limitation in the first years of life, and the evidence has been used as support for prominent theories of the development of object and numerical cognition. However, the evidence for catastrophic failure consists of individual small-n experiments that use null hypothesis significance testing to obtain null results (i.e., p > 0.05). Whether catastrophic representational failures are robust or reliable across studies, methods, and labs is not known. Here we report a systematic review and Bayesian meta-analysis to examine the strength of the evidence in favor of catastrophic representational failures in infancy. Our analysis of 22 experiments across 12 reports, with a combined total of n = 367 infants aged 10–20 months, revealed strong support for the evidence for catastrophic set size limits. A complementary analysis found moderate support for infants’ success when representing fewer than four objects. We discuss the implications of our findings for theories of object and numerical cognitive development. Research Highlights: Previous work has suggested that infants are unable to concurrently represent four or more objects—a “catastrophic” set size limit. We reviewed this work and conducted a Bayesian meta-analysis to examine the robustness of this limit across individual small-n experiments. We found strong support for the evidence for catastrophic set size limits, and moderate support for infants’ success when representing fewer than four objects. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
"Campbell E.; Casillas R.; Bergelson E.","Campbell, Erin (57685215300); Casillas, Robyn (58814780900); Bergelson, Elika (26323118600)","57685215300; 58814780900; 26323118600","The role of vision in the acquisition of words: Vocabulary development in blind toddlers","2024","Developmental Science","27","4","e13475","","","","10.1111/desc.13475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182489971&doi=10.1111%2fdesc.13475&partnerID=40&md5=a83c8cc6acc7016416689e6ecc841600","What is vision's role in driving early word production? To answer this, we assessed parent-report vocabulary questionnaires administered to congenitally blind children (N = 40, Mean age = 24 months [R: 7–57 months]) and compared the size and contents of their productive vocabulary to those of a large normative sample of sighted children (N = 6574). We found that on average, blind children showed a roughly half-year vocabulary delay relative to sighted children, amid considerable variability. However, the content of blind and sighted children's vocabulary was statistically indistinguishable in word length, part of speech, semantic category, concreteness, interactiveness, and perceptual modality. At a finer-grained level, we also found that words’ perceptual properties intersect with children's perceptual abilities. Our findings suggest that while an absence of visual input may initially make vocabulary development more difficult, the content of the early productive vocabulary is largely resilient to differences in perceptual access. Research Highlights: Infants and toddlers born blind (with no other diagnoses) show a 7.5 month productive vocabulary delay on average, with wide variability. Across the studied age range (7–57 months), vocabulary delays widened with age. Blind and sighted children's early vocabularies contain similar distributions of word lengths, parts of speech, semantic categories, and perceptual modalities. Blind children (but not sighted children) were more likely to say visual words which could also be experienced through other senses. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
"Berger S.; Batterink L.J.","Berger, Sarah (57975357800); Batterink, Laura J. (36099982700)","57975357800; 36099982700","Children extract a new linguistic rule more quickly than adults","2024","Developmental Science","27","4","e13498","","","","10.1111/desc.13498","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189108191&doi=10.1111%2fdesc.13498&partnerID=40&md5=eb8edf7882f5f9d68fb99e0569ac1b3b","Children achieve better long-term language outcomes than adults. However, it remains unclear whether children actually learn language more quickly than adults during real-time exposure to input—indicative of true superior language learning abilities—or whether this advantage stems from other factors. To examine this issue, we compared the rate at which children (8–10 years) and adults extracted a novel, hidden linguistic rule, in which novel articles probabilistically predicted the animacy of associated nouns (e.g., “gi lion”). Participants categorized these two-word phrases according to a second, explicitly instructed rule over two sessions, separated by an overnight delay. Both children and adults successfully learned the hidden animacy rule through mere exposure to the phrases, showing slower response times and decreased accuracy to occasional phrases that violated the rule. Critically, sensitivity to the hidden rule emerged much more quickly in children than adults; children showed a processing cost for violation trials from very early on in learning, whereas adults did not show reliable sensitivity to the rule until the second session. Children also showed superior generalization of the hidden animacy rule when asked to classify nonword trials (e.g., “gi badupi”) according to the hidden animacy rule. Children and adults showed similar retention of the hidden rule over the delay period. These results provide insight into the nature of the critical period for language, suggesting that children have a true advantage over adults in the rate of implicit language learning. Relative to adults, children more rapidly extract hidden linguistic structures during real-time language exposure. Research Highlights: Children and adults both succeeded in implicitly learning a novel, uninstructed linguistic rule, based solely on exposure to input. Children learned the novel linguistic rules much more quickly than adults. Children showed better generalization performance than adults when asked to apply the novel rule to nonsense words without semantic content. Results provide insight into the nature of critical period effects in language, indicating that children have an advantage over adults in real-time language learning. © 2024 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"McDermott C.L.; Taylor K.; Sharp S.D.S.; Lydon-Staley D.; Leonard J.A.; Mackey A.P.","McDermott, Cassidy L. (57205670852); Taylor, Katherine (59165991100); Sharp, Sophie D. S. (57375846200); Lydon-Staley, David (57192085863); Leonard, Julia A. (56017429700); Mackey, Allyson P. (55182965600)","57205670852; 59165991100; 57375846200; 57192085863; 56017429700; 55182965600","Sensitivity to psychosocial influences at age 3 predicts mental health in middle childhood","2024","Developmental Science","27","5","e13531","","","","10.1111/desc.13531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195536763&doi=10.1111%2fdesc.13531&partnerID=40&md5=22851175abfb2a6088617d70f0401c3f","Children vary in how sensitive they are to experiences, with consequences for their developmental outcomes. In the current study, we investigated how behavioral sensitivity at age 3 years predicts mental health in middle childhood. Using a novel repeated measures design, we calculated child sensitivity to multiple psychological and social influences: parent praise, parent stress, child mood, and child sleep. We conceptualized sensitivity as the strength and direction of the relationship between psychosocial influences and child behavior, operationalized as toothbrushing time, at age 3 years. When children were 5–7 years old (n = 60), parents reported on children's internalizing and externalizing problems. Children who were more sensitive to their parents’ praise at age 3 had fewer internalizing (r = −0.37, p = 0.016, pFDR = 0.042) and externalizing (r = −0.35, p = 0.021, pFDR = 0.042) problems in middle childhood. Higher average parent praise also marginally predicted fewer externalizing problems (r = −0.33, p = 0.006, pFDR = 0.057). Child sensitivity to mood predicted fewer internalizing (r = −0.32, p = 0.013, pFDR = 0.042) and externalizing (r = −0.38, p = 0.003, pFDR = 0.026) problems. By capturing variability in how children respond to daily fluctuations in their environment, we can contribute to the early prediction of mental health problems and improve access to early intervention services for children and families who need them most. Research Highlights: Children differ in how strongly their behavior depends on psychosocial factors including parent praise, child mood, child sleep, and parent stress. Children who are more sensitive to their parents’ praise at age 3 have fewer internalizing and externalizing problems at age 5–7 years. Child sensitivity to mood also predicts fewer internalizing and externalizing problems. © 2024 The Author(s). Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Amemiya J.; Heyman G.D.; Walker C.M.","Amemiya, Jamie (57190226281); Heyman, Gail D. (7004825480); Walker, Caren M. (36612377300)","57190226281; 7004825480; 36612377300","How barriers become invisible: Children are less sensitive to constraints that are stable over time","2024","Developmental Science","27","4","e13496","","","","10.1111/desc.13496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188471870&doi=10.1111%2fdesc.13496&partnerID=40&md5=eb22df02be2e8c2947dbfff1f6488552","When making inferences about the mental lives of others (e.g., others’ preferences), it is critical to consider the extent to which the choices we observe are constrained. Prior research on the development of this tendency indicates a contradictory pattern: Children show remarkable sensitivity to constraints in traditional experimental paradigms, yet often fail to consider real-world constraints and privilege inherent causes instead. We propose that one explanation for this discrepancy may be that real-world constraints are often stable over time and lose their salience. The present research tested whether children (N = 133, 5- to 12-year-old mostly US children; 55% female, 45% male) become less sensitive to an actor's constraints after first observing two constrained actors (Stable condition) versus after first observing two actors in contexts with greater choice (Not Stable condition). We crossed the stability of the constraint with the type of constraint: either the constraint was deterministic such that there was only one option available (No Other Option constraint) or, in line with many real-world constraints, the constraint was probabilistic such that there was another option, but it was difficult to access (Hard to Access constraint). Results indicated that children in the Stable condition became less sensitive to the probabilistic Hard to Access constraint across trials. Notably, we also found that children's sensitivity to constraints was enhanced in the Not Stable condition regardless of whether the constraint was probabilistic or deterministic. We discuss implications for children's sensitivity to real-world constraints. Research Highlights: This research addresses the apparent contradiction that children are sensitive to constraints in experimental paradigms but are often insensitive to constraints in the real world. One explanation for this discrepancy is that constraints in the real world tend to be stable over time and may lose their salience. When probabilistic constraints (i.e., when a second option is available but hard to access) are stable, children become de-sensitized to constraints across trials. First observing contexts with greater choice increases children's sensitivity to both probabilistic and deterministic constraints. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
"Vannucci A.; Fields A.; Bloom P.A.; Camacho N.L.; Choy T.; Durazi A.; Hadis S.; Harmon C.; Heleniak C.; VanTieghem M.; Dozier M.; Milham M.P.; Ghetti S.; Tottenham N.","Vannucci, Anna (36553546200); Fields, Andrea (57208058417); Bloom, Paul A. (59276186900); Camacho, Nicolas L. (57522066600); Choy, Tricia (57220056394); Durazi, Amaesha (59004756300); Hadis, Syntia (57562121700); Harmon, Chelsea (57208702908); Heleniak, Charlotte (36774614900); VanTieghem, Michelle (57190119611); Dozier, Mary (7004257744); Milham, Michael P. (6701672014); Ghetti, Simona (6701691062); Tottenham, Nim (6506508954)","36553546200; 57208058417; 59276186900; 57522066600; 57220056394; 59004756300; 57562121700; 57208702908; 36774614900; 57190119611; 7004257744; 6701672014; 6701691062; 6506508954","Probing the content of affective semantic memory following caregiving-related early adversity","2024","Developmental Science","27","6","e13518","","","","10.1111/desc.13518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191500366&doi=10.1111%2fdesc.13518&partnerID=40&md5=53bcb45cc72c6d89584107972c4bfb5a","Cognitive science has demonstrated that we construct knowledge about the world by abstracting patterns from routinely encountered experiences and storing them as semantic memories. This preregistered study tested the hypothesis that caregiving-related early adversities (crEAs) shape affective semantic memories to reflect the content of those adverse interpersonal-affective experiences. We also tested the hypothesis that because affective semantic memories may continue to evolve in response to later-occurring positive experiences, child-perceived attachment security will inform their content. The sample comprised 160 children (ages 6–12 at Visit 1; 87F/73 M), 66% of whom experienced crEAs (n = 105). At Visit 1, crEA exposure prior to study enrollment was operationalized as parental-reports endorsing a history of crEAs (abuse/neglect, permanent/significant parent-child separation); while child-reports assessed concurrent attachment security. A false memory task was administered online ∼2.5 years later (Visit 2) to probe the content of affective semantic memories–specifically attachment schemas. Results showed that crEA exposure (vs. no exposure) was associated with a higher likelihood of falsely endorsing insecure (vs. secure) schema scenes. Attachment security moderated the association between crEA exposure and insecure schema-based false recognition. Findings suggest that interpersonal-affective semantic schemas include representations of parent-child interactions that may capture the quality of one's own attachment experiences and that these representations shape how children remember attachment-relevant narrative events. Findings are also consistent with the hypothesis that these affective semantic memories can be modified by later experiences. Moving forward, the approach taken in this study provides a means of operationalizing Bowlby's notion of internal working models within a cognitive neuroscience framework. Research Highlights: Affective semantic memories representing insecure schema knowledge (child needs + needs-not-met) may be more salient, elaborated, and persistent among youths exposed to early caregiving adversity. All youths, irrespective of early caregiving adversity exposure, may possess affective semantic memories that represent knowledge of secure schemas (child needs + needs-met). Establishing secure relationships with parents following early-occurring caregiving adversity may attenuate the expression of insecure semantic memories, suggesting potential malleability. Affective semantic memories include schema representations of parent-child interactions that may capture the quality of one's own attachment experiences and shape how youths remember attachment-relevant events. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
"Li Y.; Halleck T.Q.; Evans L.; Bassuk P.B.; de la Paz L.; Demir-Lira Ö.E.","Li, Ying (58263053700); Halleck, Talia Q. (59202619900); Evans, Laura (59203072500); Bassuk, Paras Bhagwat (59203072600); de la Paz, Leiana (57214148542); Demir-Lira, Ö. Ece (57190018513)","58263053700; 59202619900; 59203072500; 59203072600; 57214148542; 57190018513","Eye of the beholder: Neural synchrony of dynamically changing relations between parent praise and child affect","2024","Developmental Science","27","6","e13541","","","","10.1111/desc.13541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197461613&doi=10.1111%2fdesc.13541&partnerID=40&md5=d6f0fb26f69858e935c979cf8643ebf5","In this study, we aimed to determine the role of parental praise and child affect in the neural processes underlying parent-child interactions, utilizing functional near-infrared spectroscopy (fNIRS) hyperscanning. We characterized the dynamic changes in interpersonal neural synchrony (INS) between parents and children (4–6 years old, n = 40 dyads) during a cognitively challenging task. We then examined how changes in parent-child INS are influenced by parental feedback and child affect. Parent-child INS showed a quadratic change over time, indicating a decelerated decline during the interaction period. The relationship of parental praise, in the form of positive feedback, to change in INS was contingent upon the child's positive affect during the task. The highest levels of INS were observed when praise was present and child affect was positive. The left temporo-parietal regions of the child and the right dorsolateral prefrontal and right temporo-parietal regions of the parent demonstrated the strongest INS. The dynamic change in INS during the interaction was associated with children's independent performance on a standardized test of visuospatial processing. This research, leveraging fNIRS hyperscanning, elucidates the neural dynamics underlying the interaction between parent praise and child positive affect, thereby contributing to our broader understanding of parent-child dynamics. Research Highlights: The level of interpersonal neural synchrony between parents and children dynamically varies during a cognitively challenging (tangram) task. The left temporo-parietal regions of the child and the right dorsolateral prefrontal and right temporo-parietal regions of the parent demonstrate the strongest parent-child neural synchrony. The relationship between parental praise (positive feedback) and parent-child neural synchrony is contingent upon child positive affect during the task. Change in parent-child neural synchrony relates to children's performance on an independent visuospatial processing measure. © 2024 The Author(s). Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Ibbotson P.; Browne W.J.","Ibbotson, Paul (36918415900); Browne, William J. (7005983588)","36918415900; 7005983588","The effects of family, culture and sex on linguistic development across 20 languages","2024","Developmental Science","27","6","e13547","","","","10.1111/desc.13547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198077821&doi=10.1111%2fdesc.13547&partnerID=40&md5=0f7fba4706f3450f47235684fe145af0","Languages vary in their complexity; caregivers vary in the way they structure their communicative interactions with children; and boys and girls can differ in their language skills. Using a multilevel modelling approach, we explored how these factors influence the path of language acquisition for young children growing up around the world (mean age 2-years 9-months; 56 girls). Across 43 different sites, we analysed 103 mother–child pairs who spoke 3,170,633 utterances, 16,209,659 morphemes, divided across 20 different languages: Afrikaans, Catalan, Cantonese, Danish, Dutch, English, Farsi, French, German, Hebrew, Icelandic, Irish, Italian, Japanese, Mandarin, Norwegian, Portuguese, Spanish, Swedish and Turkish. Using mean length of utterance (MLU) as a measure of language complexity and developmental skill, we found that variation in children's MLU was significantly explained by (a) between-language differences; namely the rate of child MLU growth was attuned to the complexity of their mother tongue, and (b) between-mother differences; namely mothers who used higher MLUs tended to have children with higher MLUs, regardless of which language they were learning and especially in the very young (<2.5 years-old). Controlling for family and language environment, we found no evidence of MLU sex differences in child speech nor in the speech addressed to boys and girls. By modelling language as a multilevel structure with cross-cultural variation, we were able to disentangle those factors that make children's pathway to language different and those that make it alike. Research Highlights: The speech of 103 mother–child pairs from 20 different languages showed large variation in the path of early language development. Language, family, but not the sex of the child, accounted for a significant proportion of individual differences in child speech, especially in the very young. The rate at which children learned language was attuned to the complexity of their mother tongue, with steeper trajectories for more complex language. Results demonstrate the relative influence of culture, family, and sex in shaping the path of language acquisition for different children. © 2024 The Author(s). Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Prein J.C.; Maurits L.; Werwach A.; Haun D.B.M.; Bohn M.","Prein, Julia Christin (57207961603); Maurits, Luke (55208185900); Werwach, Annika (57224213073); Haun, Daniel B. M. (7004680469); Bohn, Manuel (56800120600)","57207961603; 55208185900; 57224213073; 7004680469; 56800120600","Variation in gaze following across the life span: A process-level perspective","2024","Developmental Science","27","6","e13546","","","","10.1111/desc.13546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197808429&doi=10.1111%2fdesc.13546&partnerID=40&md5=770b99f374636b6f355334436d7d9b58","Following eye gaze is fundamental for many social-cognitive abilities, for example, when judging what another agent can or cannot know. While the emergence of gaze following has been thoroughly studied on a group level, we know little about (a) the developmental trajectory beyond infancy and (b) the sources of individual differences. In Study 1, we examined gaze following across the lifespan (N = 478 3- to 19-year-olds from Leipzig, Germany; and N = 240 20- to 80-year-old international, remotely tested adults). We found a steep performance improvement during preschool years, in which children became more precise in locating the attentional focus of an agent. Precision levels then stayed comparably stable throughout adulthood with a minor decline toward old age. In Study 2, we formalized the process of gaze following in a computational cognitive model that allowed us to conceptualize individual differences in a psychologically meaningful way (N = 60 3- to 5-year-olds, 50 adults). According to our model, participants estimate pupil angles with varying levels of precision based on observing the pupil location within the agent's eyes. In Study 3, we empirically tested how gaze following relates to vector following in non-social settings and perspective-taking abilities (N = 102 4- to 5-year-olds). We found that gaze following is associated with both of these abilities but less so with other Theory of Mind tasks. This work illustrates how the combination of reliable measurement instruments and formal theoretical models allows us to explore the in(ter)dependence of core social-cognitive processes in greater detail. Research Highlights: Gaze following develops beyond infancy. The highest precision levels in localizing attentional foci are reached in young adulthood with a slight decrease towards old age. We present a computational model that describes gaze following as a process of estimating pupil angles and the corresponding gaze vectors. The model explains individual differences and recovers signature patterns in the data. To estimate the relation between gaze- and vector following, we designed a non-social vector following task. We found substantial correlations between gaze following and vector following, as well as Level 2 perspective-taking. Other Theory of Mind tasks did not correlate. © 2024 The Author(s). Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Tian Y.; González G.T.; Mandalaywala T.M.","Tian, Yuchen (58343038800); González, Gorana T. (57216770208); Mandalaywala, Tara M. (37088907400)","58343038800; 57216770208; 37088907400","Beliefs about social mobility in young American children","2024","Developmental Science","27","5","e13527","","","","10.1111/desc.13527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193822403&doi=10.1111%2fdesc.13527&partnerID=40&md5=356d4a52903a6e2bf1d747a38cf8692e","Although actual experiences of upward social mobility are historically low, many adolescents and adults express a belief in social mobility (e.g., that social status can change). Although a belief in upward mobility (e.g., that status can improve) can be helpful for economically disadvantaged adolescents and adults, a belief in upward social mobility in adults is also associated with greater acceptance of societal inequality. While this belief might have similar benefits or consequences in children, no previous work has examined whether children are even capable of reasoning about social mobility. This is surprising, given that elementary-aged children exhibit sophisticated reasoning about both social status, as well as about the fixedness or malleability of properties and group membership. Across an economically advantaged group of 5- to 12-year-old American children (N = 151, Mage = 8.91, 63% racial majority, 25% racially marginalized; Mhousehold income= $133,064), we found evidence that children can reason about social mobility for their own families and for others. Similar to research in adults, children believe that others are more likely to experience upward than downward mobility. However, in contrast to adult's typical beliefs—but in line with economic realities—between 7- and 9-years-old, children become less likely to expect upward mobility for economically disadvantaged, versus advantaged, families. In sum, children are capable of reasoning about social mobility in nuanced ways; future work should explore the implications of these beliefs. Research Highlights: Despite harsh economic realities, a belief in upward social mobility and the American Dream is alive and well. Between 7 and 9 years of age, economically advantaged, American children begin to expect economically disadvantaged families to experience less upward mobility than economically advantaged families. Children's beliefs about social mobility better accord with reality than adults’ do. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
"Choi Y.; Nam M.; Yamane N.; Mazuka R.","Choi, Youngon (7404777397); Nam, Minji (58315579700); Yamane, Naoto (54584598200); Mazuka, Reiko (6602448465)","7404777397; 58315579700; 54584598200; 6602448465","Lack of early sensitivity and gradual emergence of native phoneme categories: A pattern from underrepresented language learners","2024","Developmental Science","27","5","e13422","","","","10.1111/desc.13422","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161977280&doi=10.1111%2fdesc.13422&partnerID=40&md5=c447e3f4896938b68131cc945dad293a","Perceptual narrowing of speech perception supposes that young infants can discriminate most speech sounds early in life. During the second half of the first year, infants’ phonetic sensitivity is attuned to their native phonology. However, supporting evidence for this pattern comes primarily from learners from a limited number of regions and languages. Very little evidence has accumulated on infants learning languages spoken in Asia, which accounts for most of the world's population. The present study examined the developmental trajectory of Korean-learning infants’ sensitivity to a native stop contrast during the first year of life. The Korean language utilizes unusual voiceless three-way stop categories, requiring target categories to be derived from tight phonetic space. Further, two of these categories—lenis and aspirated—have undergone a diachronic change in recent decades as the primary acoustic cue for distinction has shifted among modern speakers. Consequently, the input distributions of these categories are mixed across speakers and speech styles, requiring learners to build flexible representations of target categories along these variations. The results showed that among the three age groups—4–6 months, 7–9 months, and 10–12 months—we tested, only 10–12-month-olds showed weak sensitivity to the two categories, suggesting that robust discrimination is not in place by the end of the first year. The study adds scarcely represented data, lending additional support for the lack of early sensitivity and prolonged emergence of native phonology that are inconsistent with learners of predominant studies and calls for more diverse samples to verify the generality of the typical perceptual narrowing pattern. Research Highlights: We investigated Korean-learning infants’ developmental trajectory of native phoneme categories and whether they show the typical perceptual narrowing pattern. Robust discrimination did not appear until 12 months, suggesting that Korean infants’ native phonology is not stabilized by the end of the first year. The prolonged emergence of sensitivity could be due to restricted phonetic space and input variations but suggests the possibility of a different developmental trajectory. The current study contributes scarcely represented Korean-learning infants’ phonetic discrimination data to the speech development field. © 2023 John Wiley & Sons Ltd.","Article","Scopus"
"Ren H.; Hart C.H.; Cheah C.S.L.; Porter C.L.; Nelson D.A.; Yavuz-Müren H.M.; Gao W.; Haron F.; Jiang L.; Kawashima A.; Shibazaki-Lau A.; Nakazawa J.; Nelson L.J.; Robinson C.C.; Selçuk A.B.; Evans-Stout C.; Tan J.-P.; Yang C.; Quek A.-H.; Zhou N.","Ren, Huiguang (57205260540); Hart, Craig H. (7402569014); Cheah, Charissa S. L. (7007112847); Porter, Chris L. (7202933913); Nelson, David A. (56322101100); Yavuz-Müren, H. Melis (58097763600); Gao, Wen (57555670200); Haron, Fatimah (35198018200); Jiang, Liuqing (58108035300); Kawashima, Akiko (56402673000); Shibazaki-Lau, Ai (58155547600); Nakazawa, Jun (36842954800); Nelson, Larry J. (7402251333); Robinson, Clyde C. (7403375153); Selçuk, Ayşe Bilge (58097779400); Evans-Stout, Cortney (57204961743); Tan, Jo-Pei (26032370900); Yang, Chongming (8429843300); Quek, Ai-Hwa (59430112900); Zhou, Nan (57201995487)","57205260540; 7402569014; 7007112847; 7202933913; 56322101100; 58097763600; 57555670200; 35198018200; 58108035300; 56402673000; 58155547600; 36842954800; 7402251333; 7403375153; 58097779400; 57204961743; 26032370900; 8429843300; 59430112900; 57201995487","Parenting measurement, normativeness, and associations with child outcomes: Comparing evidence from four non-Western cultures","2024","Developmental Science","27","5","e13388","","","","10.1111/desc.13388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150808181&doi=10.1111%2fdesc.13388&partnerID=40&md5=c57967a806db68f2ea6db806eb941f9b","This study compared parenting across four non-Western cultures to test cross-cultural commonality and specificity principles in three aspects: measurement properties, parenting normativeness, and their associations with child outcomes. Both mothers and fathers (N = 1509 dyads) with preschool-aged children (M = 5.00 years; 48% girls) from urban areas of four countries (Malaysia, N = 372; China, N = 441; Turkey, N = 402; and Japan, N = 294) reported on four parenting constructs (authoritative, authoritarian, group harmony socialization, and intrusive control) and their sub-dimensions using modified culturally relevant measures. Teachers reported on children's internalizing, externalizing, and prosocial behaviors. The commonality principle was supported by two sets of findings: (1) full measurement invariance was established for most parenting constructs and sub-dimensions, except that intrusive control only reached partial scalar invariance, and (2) no variations were found in associations between parenting and any child outcomes across cultures or parent gender at the construct level for all four parenting constructs and at the sub-dimensional level for authoritarian and intrusive control sub-dimensions. The specificity principle was supported by the other two sets of findings: (1) cross-cultural differences in parenting normativeness did not follow the pattern of economic development but yielded culture-specific patterns, and (2) at the sub-dimensional level, the authoritative parenting and group harmony socialization sub-dimensions were differently associated with child outcomes across cultures and/or parent gender. The findings suggested that examining specific dimensions rather than broad parenting constructs is necessary to reflect cultural specificities and nuances. Our study provided a culturally-invariant instrument and a three-step guide for future parenting research to examine cross-cultural commonalities/specificities. Research Highlights: This is the first study to use an instrument with measurement invariance across multiple non-Western cultures to examine the commonality and specificity principles in parenting. Measurement invariance was achieved across cultures for authoritative and authoritarian parenting, group harmony socialization, intrusive control, and their sub-dimensions, supporting the commonality principle. Cross-cultural differences in parenting normativeness did not follow the pattern of economic development but yielded culture-specific patterns, supporting the specificity principle. Both commonalities and specificities were manifested in associations between parenting and child outcomes across cultures. © 2023 John Wiley & Sons Ltd.","Article","Scopus"
"Hassan R.; Schmidt L.A.","Hassan, Raha (57201338044); Schmidt, Louis A. (57220789031)","57201338044; 57220789031","A dyadic investigation of shy children's behavioral and affective responses to delivering a speech","2024","Developmental Science","27","6","e13558","","","","10.1111/desc.13558","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201562636&doi=10.1111%2fdesc.13558&partnerID=40&md5=c223cf96c85111a87ea9e822952e7afc","Shyness is typically associated with avoidant social behavior and restricted affect in new social situations. However, we know considerably less about how one child's shyness influences another child's behavior and affect in new social situations. Children's shyness was parent-reported when children were age 3 (N = 105, 52 girls, Mage= 3.50 years), and children were tested approximately 1 year later (Mage= 4.76 years) in same-gender dyads where they were asked to give an impromptu speech about their most recent birthday in front of an experimenter and the other member of the dyad. We examined whether children's shyness and speech order influenced their own and their social partner's observed behavior and affect during the speech. Regardless of speech order, children's own shyness was positively associated with their own avoidant social behavior and gaze aversion. Regardless of shyness, children who gave their speech second averted their gaze more than children who gave their speech first. We also found that children who gave their speech second displayed less positive affect if their social partner who they watched give the speech first was shyer. We speculate that some 4-year-old children may be sensitive to the avoidant behaviors of their shy peers and, in turn, respond with less animation when it is their turn to participate in the same activity. Research Highlights: We examined whether preschool children's shyness and speech order influenced their own and their social partner's observed behavior and affect during a dyadic speech task Children's own shyness was positively associated with their own avoidant social behavior and gaze aversion Children who gave their speech second averted their gaze more than children who gave their speech first. Children who gave their speech second displayed less positive affect if their social partner who they watched give a speech first was shyer These findings suggest that preschool-aged children are sensitive to learning about their environment indirectly through social observation. © 2024 John Wiley & Sons Ltd.","Article","Scopus"
